0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256
2.25,2.21853,2.18661,2.15421,2.12132,2.08791,2.05396,2.01944,1.98432,1.94856,1.91214,1.875,1.83712,1.79844,1.75891,1.71847,1.67706,1.6346,1.591,1.54618,1.50002,1.45239,1.40314,1.35211,1.29907,1.24377,1.1859,1.12505,1.06073,0.992241,0.918667,0.838669,0.750198,0.649812,0.53084,0.37649,0.0973496,4.52164e-09,8.11574e-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.27795,2.24687,2.21536,2.18339,2.15095,2.118,2.08454,2.05053,2.01595,1.98077,1.94495,1.90845,1.87125,1.83329,1.79453,1.75491,1.71438,1.67286,1.63029,1.58658,1.54162,1.49532,1.44754,1.39812,1.3469,1.29365,1.23811,1.17996,1.11879,1.05408,0.985132,0.910985,0.830249,0.740777,0.638917,0.517432,0.357244,0.0625447,3.5375e-11,3.9645e-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.30556,2.27486,2.24374,2.21218,2.18017,2.14767,2.11468,2.08117,2.0471,2.01246,1.97722,1.94133,1.90477,1.86749,1.82945,1.79061,1.7509,1.71027,1.66865,1.62597,1.58214,1.53706,1.49061,1.44267,1.39309,1.34167,1.2882,1.23242,1.17398,1.11249,1.04739,0.977972,0.903238,0.821742,0.731233,0.62784,0.503714,0.3369,0.0352133,8.2308e-14,3.49851e-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.33285,2.30251,2.27177,2.24061,2.209,2.17694,2.1444,2.11135,2.07779,2.04367,2.00897,1.97366,1.93771,1.90107,1.86372,1.82561,1.78668,1.74688,1.70616,1.66444,1.62164,1.57769,1.53248,1.48589,1.43779,1.38803,1.33642,1.28273,1.2267,1.16798,1.10615,1.04066,0.970759,0.895423,0.813144,0.72156,0.616558,0.489644,0.315616,0.0167351,4.13311e-17,3.11945e-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.35982,2.32983,2.29946,2.26867,2.23747,2.20582,2.17371,2.14112,2.10802,2.0744,2.04022,2.00546,1.97009,1.93407,1.89737,1.85994,1.82175,1.78274,1.74285,1.70203,1.66021,1.6173,1.57323,1.52788,1.48115,1.4329,1.38296,1.33115,1.27724,1.22096,1.16195,1.09978,1.03388,0.963492,0.88754,0.804456,0.711753,0.605051,0.475128,0.293324,0.00641954,3.0669e-21,9.3786e-190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.38649,2.35684,2.32681,2.2964,2.26557,2.23432,2.20263,2.17047,2.13783,2.10468,2.07101,2.03677,2.00196,1.96652,1.93044,1.89366,1.85616,1.81789,1.77879,1.73881,1.6979,1.65597,1.61295,1.56875,1.52328,1.4764,1.42798,1.37787,1.32586,1.27173,1.21519,1.15588,1.09337,1.02706,0.956171,0.879587,0.795675,0.701813,0.593318,0.460087,0.269362,0.00189222,2.17555e-26,1.87594e-236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.41286,2.38354,2.35385,2.32379,2.29333,2.26247,2.23117,2.19943,2.16723,2.13454,2.10134,2.06761,2.03332,1.99844,1.96294,1.92679,1.88995,1.85237,1.81402,1.77483,1.73476,1.69375,1.65172,1.60859,1.56427,1.51865,1.47163,1.42305,1.37276,1.32055,1.26619,1.20939,1.14979,1.08692,1.0202,0.948792,0.871562,0.786796,0.691735,0.581364,0.444511,0.242517,0.000403899,8.52772e-33,1.75086e-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.43894,2.40994,2.38059,2.35086,2.32076,2.29027,2.25936,2.22802,2.19623,2.16398,2.13124,2.09799,2.06421,2.02986,1.99492,1.95936,1.92314,1.88622,1.84857,1.81014,1.77087,1.73071,1.68959,1.64745,1.60421,1.55977,1.51402,1.46684,1.4181,1.36763,1.31521,1.26062,1.20356,1.14366,1.08044,1.01328,0.941355,0.863461,0.777814,0.68151,0.569179,0.428445,0.211482,5.75755e-05,8.796e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.46475,2.43606,2.40702,2.37763,2.34787,2.31773,2.28719,2.25624,2.22486,2.19303,2.16073,2.12794,2.09464,2.0608,2.02639,1.99139,1.95577,1.91948,1.88249,1.84476,1.80625,1.76689,1.72664,1.68543,1.64318,1.59982,1.55525,1.50937,1.46204,1.41314,1.36248,1.30986,1.25503,1.19771,1.13749,1.07391,1.00632,0.933859,0.855282,0.768726,0.671122,0.556728,0.411885,0.175713,4.92309e-06,9.13875e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.49029,2.4619,2.43317,2.4041,2.37467,2.34488,2.3147,2.28412,2.25312,2.2217,2.18982,2.15747,2.12464,2.09128,2.05738,2.02292,1.98786,1.95217,1.91581,1.87875,1.84095,1.80235,1.76291,1.72256,1.68125,1.6389,1.59542,1.55073,1.5047,1.45723,1.40815,1.35731,1.30448,1.24942,1.19182,1.1313,1.06735,0.999315,0.926303,0.847026,0.759529,0.660566,0.543967,0.394673,0.13655,2.22245e-07,3.08079e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.51558,2.48747,2.45904,2.43028,2.40117,2.37171,2.34188,2.31166,2.28104,2.25,2.21853,2.18661,2.15421,2.12132,2.08792,2.05396,2.01944,1.98432,1.94856,1.91214,1.87501,1.83713,1.79845,1.75892,1.71848,1.67707,1.6346,1.59101,1.54619,1.50002,1.4524,1.40315,1.35212,1.29908,1.24378,1.18591,1.12507,1.06074,0.992257,0.918685,0.83869,0.750222,0.64984,0.530877,0.376543,0.09746,4.5797e-09,9.12538e-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.54061,2.51278,2.48464,2.45618,2.42738,2.39824,2.36874,2.33887,2.30861,2.27795,2.24687,2.21536,2.18339,2.15095,2.11801,2.08455,2.05054,2.01596,1.98077,1.94495,1.90846,1.87125,1.8333,1.79453,1.75492,1.71438,1.67287,1.6303,1.58658,1.54163,1.49533,1.44755,1.39813,1.34691,1.29366,1.23812,1.17997,1.1188,1.05409,0.985149,0.911003,0.83027,0.740801,0.638946,0.517469,0.357299,0.0626345,3.59265e-11,4.56755e-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.56539,2.53784,2.50998,2.48181,2.45331,2.42449,2.39531,2.36577,2.33586,2.30557,2.27486,2.24374,2.21218,2.18017,2.14768,2.11468,2.08117,2.04711,2.01247,1.97722,1.94133,1.90477,1.86749,1.82946,1.79061,1.7509,1.71028,1.66866,1.62598,1.58215,1.53707,1.49062,1.44268,1.3931,1.34168,1.28821,1.23243,1.174,1.1125,1.04741,0.977988,0.903255,0.821762,0.731257,0.627869,0.50375,0.336956,0.035277,8.38717e-14,4.15383e-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.58994,2.56265,2.53507,2.50718,2.47897,2.45045,2.42158,2.39237,2.3628,2.33285,2.30251,2.27177,2.24061,2.209,2.17694,2.1444,2.11136,2.07779,2.04367,2.00897,1.97366,1.93771,1.90108,1.86373,1.82561,1.78668,1.74689,1.70616,1.66444,1.62165,1.5777,1.53248,1.4859,1.4378,1.38804,1.33643,1.28274,1.22671,1.16799,1.10617,1.04067,0.970775,0.895441,0.813164,0.721583,0.616586,0.48968,0.315673,0.0167732,4.22901e-17,3.84338e-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.61426,2.58723,2.55991,2.53229,2.50437,2.47614,2.44758,2.41868,2.38943,2.35982,2.32984,2.29946,2.26867,2.23747,2.20582,2.17371,2.14112,2.10802,2.0744,2.04023,2.00547,1.9701,1.93408,1.89738,1.85995,1.82175,1.78274,1.74286,1.70204,1.66021,1.61731,1.57323,1.52789,1.48116,1.4329,1.38297,1.33116,1.27725,1.22097,1.16196,1.09979,1.0339,0.963508,0.887558,0.804476,0.711776,0.605079,0.475165,0.293383,0.0064378,3.15365e-21,1.20813e-189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.63836,2.61157,2.58451,2.55716,2.52951,2.50156,2.4733,2.4447,2.41577,2.38649,2.35684,2.32682,2.2964,2.26557,2.23432,2.20263,2.17047,2.13783,2.10469,2.07101,2.03678,2.00196,1.96652,1.93044,1.89367,1.85617,1.81789,1.77879,1.73882,1.6979,1.65597,1.61296,1.56876,1.52328,1.47641,1.42799,1.37788,1.32587,1.27174,1.2152,1.1559,1.09338,1.02708,0.956186,0.879605,0.795694,0.701836,0.593346,0.460124,0.269426,0.00189888,2.25037e-26,2.5487e-236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.66224,2.63569,2.60888,2.58179,2.55441,2.52673,2.49875,2.47045,2.44182,2.41286,2.38354,2.35385,2.32379,2.29334,2.26247,2.23117,2.19944,2.16723,2.13454,2.10134,2.06761,2.03332,1.99844,1.96295,1.92679,1.88995,1.85237,1.81402,1.77484,1.73477,1.69375,1.65172,1.60859,1.56427,1.51866,1.47164,1.42306,1.37276,1.32056,1.2662,1.2094,1.1498,1.08694,1.02021,0.948807,0.871579,0.786816,0.691758,0.581392,0.444549,0.242588,0.000405646,8.8847e-33,2.53806e-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.6859,2.65959,2.63302,2.60618,2.57906,2.55165,2.52395,2.49594,2.4676,2.43894,2.40994,2.38059,2.35087,2.32076,2.29027,2.25936,2.22802,2.19624,2.16398,2.13125,2.098,2.06421,2.02986,1.99492,1.95936,1.92314,1.88623,1.84857,1.81014,1.77087,1.73071,1.6896,1.64746,1.60422,1.55977,1.51402,1.46685,1.41811,1.36763,1.31522,1.26063,1.20357,1.14367,1.08045,1.0133,0.94137,0.863478,0.777834,0.681532,0.569207,0.428483,0.211563,5.78821e-05,9.24625e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.70936,2.68328,2.65695,2.63035,2.60348,2.57634,2.5489,2.52116,2.49312,2.46475,2.43606,2.40702,2.37763,2.34787,2.31773,2.2872,2.25624,2.22486,2.19303,2.16073,2.12794,2.09464,2.0608,2.0264,1.9914,1.95577,1.91948,1.8825,1.84477,1.80625,1.7669,1.72665,1.68543,1.64319,1.59983,1.55526,1.50937,1.46205,1.41314,1.36248,1.30987,1.25504,1.19772,1.13751,1.07392,1.00634,0.933874,0.855299,0.768745,0.671145,0.556756,0.411924,0.175803,4.95539e-06,9.71261e-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.73262,2.70676,2.68066,2.6543,2.62768,2.60078,2.5736,2.54614,2.51837,2.49029,2.4619,2.43317,2.4041,2.37467,2.34488,2.3147,2.28412,2.25313,2.2217,2.18982,2.15748,2.12464,2.09128,2.05739,2.02292,1.98786,1.95217,1.91582,1.87876,1.84095,1.80236,1.76291,1.72257,1.68126,1.6389,1.59543,1.55073,1.50471,1.45723,1.40816,1.35731,1.30449,1.24943,1.19183,1.13131,1.06736,0.999329,0.926318,0.847043,0.759548,0.660588,0.543995,0.394712,0.136642,2.24036e-07,3.31792e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.75568,2.73004,2.70416,2.67804,2.65165,2.625,2.59808,2.57087,2.54337,2.51558,2.48747,2.45904,2.43028,2.40117,2.37171,2.34188,2.31166,2.28104,2.25,2.21853,2.18661,2.15422,2.12133,2.08792,2.05397,2.01944,1.98432,1.94857,1.91214,1.87501,1.83713,1.79845,1.75892,1.71848,1.67707,1.63461,1.59101,1.54619,1.50003,1.4524,1.40316,1.35213,1.29909,1.24379,1.18592,1.12508,1.06075,0.992271,0.9187,0.838706,0.750241,0.649863,0.530905,0.376584,0.0975448,4.62478e-09,9.98498e-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.77855,2.75312,2.72746,2.70156,2.67541,2.649,2.62232,2.59537,2.56813,2.54061,2.51278,2.48464,2.45618,2.42738,2.39824,2.36874,2.33887,2.30861,2.27795,2.24688,2.21536,2.18339,2.15095,2.11801,2.08455,2.05054,2.01596,1.98078,1.94496,1.90846,1.87126,1.8333,1.79454,1.75492,1.71439,1.67287,1.6303,1.58659,1.54164,1.49534,1.44755,1.39814,1.34692,1.29367,1.23813,1.17998,1.11881,1.05411,0.985162,0.911018,0.830286,0.74082,0.638968,0.517497,0.357341,0.062704,3.63585e-11,5.09547e-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.80123,2.77601,2.75057,2.72489,2.69896,2.67278,2.64634,2.61964,2.59266,2.5654,2.53784,2.50998,2.48181,2.45332,2.42449,2.39531,2.36577,2.33586,2.30557,2.27487,2.24375,2.21219,2.18017,2.14768,2.11469,2.08117,2.04711,2.01247,1.97722,1.94134,1.90478,1.8675,1.82946,1.79062,1.75091,1.71028,1.66867,1.62598,1.58215,1.53707,1.49063,1.44269,1.3931,1.34169,1.28822,1.23244,1.17401,1.11251,1.04742,0.978001,0.90327,0.821778,0.731276,0.627891,0.503779,0.337001,0.0353266,8.51071e-14,4.74661e-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.82373,2.79872,2.77348,2.74801,2.7223,2.69635,2.67015,2.64368,2.61695,2.58995,2.56265,2.53507,2.50718,2.47898,2.45045,2.42158,2.39237,2.3628,2.33285,2.30252,2.27177,2.24061,2.20901,2.17694,2.1444,2.11136,2.07779,2.04367,2.00897,1.97366,1.93771,1.90108,1.86373,1.82561,1.78669,1.74689,1.70617,1.66445,1.62165,1.5777,1.53249,1.4859,1.43781,1.38805,1.33644,1.28275,1.22672,1.168,1.10618,1.04069,0.970788,0.895455,0.813181,0.721602,0.616608,0.489709,0.315718,0.016803,4.30548e-17,4.52405e-152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.84605,2.82124,2.7962,2.77094,2.74545,2.71972,2.69374,2.66751,2.64102,2.61426,2.58723,2.55991,2.53229,2.50437,2.47614,2.44758,2.41868,2.38943,2.35982,2.32984,2.29946,2.26868,2.23747,2.20582,2.17371,2.14112,2.10803,2.07441,2.04023,2.00547,1.9701,1.93408,1.89738,1.85995,1.82176,1.78275,1.74286,1.70204,1.66022,1.61731,1.57324,1.5279,1.48117,1.43291,1.38298,1.33117,1.27726,1.22098,1.16197,1.0998,1.03391,0.963521,0.887572,0.804492,0.711795,0.605102,0.475195,0.29343,0.00645218,3.22352e-21,1.47402e-189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.8682,2.84358,2.81874,2.79369,2.7684,2.74289,2.71713,2.69113,2.66488,2.63836,2.61157,2.58451,2.55716,2.52952,2.50156,2.4733,2.4447,2.41577,2.38649,2.35684,2.32682,2.2964,2.26558,2.23433,2.20263,2.17048,2.13784,2.10469,2.07101,2.03678,2.00196,1.96653,1.93044,1.89367,1.85617,1.8179,1.7788,1.73882,1.69791,1.65598,1.61296,1.56877,1.52329,1.47641,1.428,1.37788,1.32588,1.27174,1.21521,1.1559,1.09339,1.02709,0.956199,0.879619,0.79571,0.701854,0.593369,0.460154,0.269476,0.00190415,2.31126e-26,3.24648e-236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.89018,2.86575,2.8411,2.81625,2.79117,2.76586,2.74032,2.71454,2.68852,2.66224,2.63569,2.60888,2.58179,2.55441,2.52673,2.49875,2.47045,2.44183,2.41286,2.38354,2.35386,2.32379,2.29334,2.26247,2.23118,2.19944,2.16723,2.13454,2.10135,2.06762,2.03333,1.99845,1.96295,1.9268,1.88995,1.85238,1.81402,1.77484,1.73477,1.69376,1.65173,1.6086,1.56428,1.51867,1.47164,1.42307,1.37277,1.32056,1.26621,1.20941,1.14981,1.08695,1.02022,0.94882,0.871593,0.786832,0.691777,0.581414,0.444579,0.242644,0.000407038,9.17856e-33,3.40761e-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.91199,2.88774,2.86329,2.83863,2.81375,2.78865,2.76332,2.73776,2.71195,2.6859,2.65959,2.63302,2.60618,2.57906,2.55166,2.52395,2.49594,2.46761,2.43894,2.40994,2.38059,2.35087,2.32077,2.29027,2.25936,2.22802,2.19624,2.16399,2.13125,2.098,2.06421,2.02986,1.99493,1.95936,1.92314,1.88623,1.84858,1.81014,1.77088,1.73072,1.6896,1.64747,1.60422,1.55978,1.51403,1.46686,1.41812,1.36764,1.31523,1.26064,1.20358,1.14368,1.08046,1.01331,0.941383,0.863492,0.77785,0.681551,0.56923,0.428514,0.211627,5.81278e-05,9.62167e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.93364,2.90957,2.88531,2.86083,2.83615,2.81125,2.78613,2.76078,2.73519,2.70936,2.68328,2.65695,2.63035,2.60348,2.57634,2.5489,2.52116,2.49312,2.46475,2.43606,2.40702,2.37763,2.34788,2.31774,2.2872,2.25625,2.22487,2.19304,2.16074,2.12795,2.09464,2.0608,2.0264,1.9914,1.95577,1.91949,1.8825,1.84477,1.80626,1.7669,1.72665,1.68544,1.64319,1.59983,1.55526,1.50938,1.46206,1.41315,1.36249,1.30987,1.25505,1.19773,1.13752,1.07394,1.00635,0.933887,0.855313,0.768761,0.671163,0.556779,0.411955,0.175874,4.98142e-06,1.01981e-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.95513,2.93124,2.90716,2.88287,2.85838,2.83367,2.80875,2.7836,2.75823,2.73262,2.70676,2.68066,2.6543,2.62768,2.60078,2.57361,2.54614,2.51837,2.4903,2.4619,2.43317,2.4041,2.37467,2.34488,2.3147,2.28412,2.25313,2.2217,2.18983,2.15748,2.12464,2.09129,2.05739,2.02293,1.98787,1.95217,1.91582,1.87876,1.84096,1.80236,1.76292,1.72257,1.68126,1.63891,1.59543,1.55074,1.50472,1.45724,1.40817,1.35732,1.3045,1.24944,1.19184,1.13132,1.06737,0.99934,0.92633,0.847057,0.759564,0.660607,0.544018,0.394744,0.136716,2.25486e-07,3.52185e-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.97647,2.95275,2.92884,2.90474,2.88043,2.85592,2.83119,2.80624,2.78108,2.75568,2.73004,2.70416,2.67804,2.65165,2.625,2.59808,2.57087,2.54338,2.51558,2.48747,2.45904,2.43028,2.40118,2.37171,2.34188,2.31166,2.28104,2.25001,2.21854,2.18661,2.15422,2.12133,2.08792,2.05397,2.01945,1.98433,1.94857,1.91215,1.87502,1.83713,1.79846,1.75893,1.71849,1.67708,1.63461,1.59102,1.5462,1.50004,1.45241,1.40317,1.35213,1.2991,1.2438,1.18593,1.12509,1.06076,0.992282,0.918712,0.83872,0.750257,0.649882,0.530928,0.376617,0.0976135,4.66153e-09,1.07382e-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.99766,2.97411,2.95037,2.92644,2.90232,2.87799,2.85345,2.8287,2.80374,2.77855,2.75312,2.72747,2.70156,2.67541,2.649,2.62232,2.59537,2.56814,2.54061,2.51278,2.48464,2.45618,2.42739,2.39825,2.36875,2.33887,2.30862,2.27796,2.24688,2.21537,2.1834,2.15095,2.11801,2.08455,2.05054,2.01596,1.98078,1.94496,1.90847,1.87126,1.8333,1.79454,1.75492,1.71439,1.67288,1.63031,1.58659,1.54164,1.49534,1.44756,1.39815,1.34692,1.29367,1.23814,1.17999,1.11882,1.05412,0.985173,0.91103,0.8303,0.740836,0.638987,0.517521,0.357376,0.0627604,3.67126e-11,5.56818e-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
